,Unnamed: 0,time,discharge_pressure,suction_pressure
2400,2400,0.0,1.4965285725185016,1.3248645761806668
2401,2401,0.0016666666666669272,1.4965285725185016,1.3252460517280842
2402,2402,0.0033333333333338544,1.4961470969710842,1.3252460517280842
2403,2403,0.004999999999999893,1.4972915236133364,1.326009002822919
2404,2404,0.006666666666666821,1.4965285725185016,1.3263904783703364
2405,2405,0.008333333333333748,1.4965285725185016,1.3263904783703364
2406,2406,0.010000000000001563,1.496910048065919,1.3267719539177538
2407,2407,0.011666666666666714,1.496910048065919,1.3267719539177538
2408,2408,0.013333333333333641,1.4957656214236668,1.3263904783703364
2409,2409,0.015000000000001457,1.4957656214236668,1.3256275272755016
2410,2410,0.016666666666666607,1.496910048065919,1.3256275272755016
2411,2411,0.018333333333333535,1.496910048065919,1.3252460517280842
2412,2412,0.020000000000000462,1.496910048065919,1.3244831006332494
2413,2413,0.0216666666666665,1.496910048065919,1.3244831006332494
2414,2414,0.023333333333333428,1.4976729991607538,1.3248645761806668
2415,2415,0.025000000000000355,1.496910048065919,1.3248645761806668
2416,2416,0.026666666666667282,1.4972915236133364,1.3244831006332494
2417,2417,0.02833333333333332,1.496910048065919,1.324101625085832
2418,2418,0.03000000000000025,1.496910048065919,1.3244831006332494
2419,2419,0.031666666666667176,1.4961470969710842,1.3248645761806668
2420,2420,0.033333333333333215,1.4972915236133364,1.3248645761806668
2421,2421,0.03500000000000014,1.4972915236133364,1.3248645761806668
2422,2422,0.03666666666666707,1.4984359502555886,1.3248645761806668
2423,2423,0.038333333333333997,1.4976729991607538,1.3248645761806668
2424,2424,0.040000000000000036,1.4976729991607538,1.3244831006332494
2425,2425,0.04166666666666696,1.4976729991607538,1.3244831006332494
2426,2426,0.04333333333333389,1.4984359502555886,1.3244831006332494
2427,2427,0.04499999999999993,1.4980544747081712,1.324101625085832
2428,2428,0.046666666666666856,1.4980544747081712,1.3237201495384143
2429,2429,0.04833333333333378,1.4980544747081712,1.3237201495384143
2430,2430,0.04999999999999982,1.4976729991607538,1.3237201495384143
2431,2431,0.05166666666666675,1.5003433279926757,1.3237201495384143
2432,2432,0.05333333333333368,1.5030136568245975,1.3233386739909971
2433,2433,0.05500000000000149,1.5060654612039368,1.3233386739909971
2434,2434,0.05666666666666664,1.5091172655832759,1.3233386739909971
2435,2435,0.05833333333333357,1.513694972152285,1.3233386739909971
2436,2436,0.0600000000000005,1.5178912031738765,1.3233386739909971
2437,2437,0.061666666666666536,1.5251392385748077,1.3233386739909971
2438,2438,0.06333333333333346,1.5323872739757385,1.3233386739909971
2439,2439,0.06500000000000039,1.5327687495231557,1.3229571984435795
2440,2440,0.06666666666666643,1.5323872739757385,1.3225757228961623
2441,2441,0.06833333333333336,1.5327687495231557,1.3229571984435795
2442,2442,0.07000000000000028,1.5327687495231557,1.3229571984435795
2443,2443,0.07166666666666721,1.5323872739757385,1.3229571984435795
2444,2444,0.07333333333333325,1.5331502250705733,1.3229571984435795
2445,2445,0.07500000000000018,1.5327687495231557,1.3229571984435795
2446,2446,0.0766666666666671,1.5323872739757385,1.3229571984435795
2447,2447,0.07833333333333403,1.5323872739757385,1.3221942473487451
2448,2448,0.08000000000000007,1.5335317006179905,1.3221942473487451
2449,2449,0.081666666666667,1.5339131761654081,1.3221942473487451
2450,2450,0.08333333333333393,1.5331502250705733,1.3218127718013275
2451,2451,0.08499999999999996,1.5331502250705733,1.3218127718013275
2452,2452,0.08666666666666689,1.5335317006179905,1.3221942473487451
2453,2453,0.08833333333333382,1.5331502250705733,1.3221942473487451
2454,2454,0.08999999999999986,1.5331502250705733,1.3214312962539099
2455,2455,0.09166666666666679,1.5339131761654081,1.3214312962539099
2456,2456,0.09333333333333371,1.5346761272602427,1.3218127718013275
2457,2457,0.09500000000000153,1.5354390783550775,1.321049820706493
2458,2458,0.09666666666666668,1.5358205539024952,1.3206683451590753
2459,2459,0.0983333333333336,1.5358205539024952,1.320286869611658
2460,2460,0.10000000000000053,1.5362020294499124,1.320286869611658
2461,2461,0.10166666666666657,1.5362020294499124,1.320286869611658
