,Unnamed: 0,suction_pressure,time,discharge_pressure
2400,2400,1.8877216916586288,0.0,1.7304471640061314
2401,2401,1.89085782960558,0.0016666666666669272,1.7304541170092942
2402,2402,1.8908659402464012,0.0033333333333338544,1.7335891799899068
2403,2403,1.8908741223220065,0.004999999999999893,1.733596154027499
2404,2404,1.8908823750844836,0.006666666666666821,1.730475039179211
2405,2405,1.887762598297108,0.008333333333333748,1.7304820344798673
2406,2406,1.887770990189607,0.010000000000001563,1.7304890404978022
2407,2407,1.8909075500140704,0.011666666666666714,1.7304960572901782
2408,2408,1.890916078044962,0.013333333333333641,1.7305030849141583
2409,2409,1.8909246730231848,0.015000000000001457,1.733638222915718
2410,2410,1.8909333342008368,0.016666666666666607,1.730517172885561
2411,2411,1.8909420608300116,0.018333333333333535,1.7305242333473112
2412,2412,1.890950852162788,0.020000000000000462,1.733659404358136
2413,2413,1.8909597074512807,0.0216666666666665,1.7305383875087226
2414,2414,1.890968625947558,0.023333333333333428,1.730545481322708
2415,2415,1.8909776069037283,0.025000000000000355,1.7305525863684248
2416,2416,1.890986649571884,0.026666666666667282,1.7305597027030362
2417,2417,1.887867653715292,0.02833333333333332,1.7305668303837032
2418,2418,1.891004917052504,0.03000000000000025,1.7337020689564142
2419,2419,1.891014140369151,0.031666666666667176,1.7337092195006854
2420,2420,1.887895322917336,0.033333333333333215,1.7305882820736722
2421,2421,1.8879046629267784,0.03500000000000014,1.730595455710188
2422,2422,1.8879140601607567,0.03666666666666707,1.7306026409785715
2423,2423,1.8879235138713613,0.038333333333333997,1.7337379374248103
2424,2424,1.891061122799503,0.040000000000000036,1.7306170466395776
2425,2425,1.8879425877308291,0.04166666666666696,1.7306242671465313
2426,2426,1.8879522063838703,0.04333333333333389,1.733759599002818
2427,2427,1.891089978010728,0.04499999999999993,1.7306387437991295
2428,2428,1.8910997028858587,0.046666666666666856,1.7306460000591026
2429,2429,1.8911094797501744,0.04833333333333378,1.7306532683510758
2430,2430,1.8879912083669401,0.04999999999999982,1.7306605487322042
2431,2431,1.8911291864547084,0.05166666666666675,1.7306678412596592
2432,2432,1.8880110153103056,0.05333333333333368,1.7306751459905991
2433,2433,1.8911490921410867,0.05500000000000149,1.730682462982175
2434,2434,1.8911591177326927,0.05666666666666664,1.7306897922915665
2435,2435,1.888041091337219,0.05833333333333357,1.7306971339759245
2436,2436,1.8911793106732075,0.0600000000000005,1.7338325875812333
2437,2437,1.8911894765262982,0.061666666666666536,1.7307118546981914
2438,2438,1.8911996876374015,0.06333333333333346,1.7307192338504216
2439,2439,1.8880818437698008,0.06500000000000039,1.73072662560627
2440,2440,1.8880921431532107,0.06666666666666643,1.7307340300228924
2441,2441,1.8912305850397244,0.06833333333333336,1.7307414471574556
2442,2442,1.8912409697038082,0.07000000000000028,1.7307488770671249
2443,2443,1.8881232963975476,0.07166666666666721,1.73075631980905
2444,2444,1.8912618628394904,0.07333333333333325,1.7307637754404002
2445,2445,1.8881442703264537,0.07500000000000018,1.7307712440183347
2446,2446,1.891282916065814,0.0766666666666671,1.7307787256000169
2447,2447,1.891293500843195,0.07833333333333403,1.7339143197314364
