,file_path,date,time,label,segment,skew_d_0,kur_d_0,skew_s_0,kur_s_0,skew_d_1,kur_d_1,skew_s_1,kur_s_1,skew_d_2,kur_d_2,skew_s_2,kur_s_2,skew_d_3,kur_d_3,skew_s_3,kur_s_3,skew_d_4,kur_d_4,skew_s_4,kur_s_4,skew_d_5,kur_d_5,skew_s_5,kur_s_5,skew_d_6,kur_d_6,skew_s_6,kur_s_6,skew_d_7,kur_d_7,skew_s_7,kur_s_7,skew_d_8,kur_d_8,skew_s_8,kur_s_8,skew_d_9,kur_d_9,skew_s_9,kur_s_9,skew_d_10,kur_d_10,skew_s_10,kur_s_10,skew_d_11,kur_d_11,skew_s_11,kur_s_11,skew_d_12,kur_d_12,skew_s_12,kur_s_12,skew_d_13,kur_d_13,skew_s_13,kur_s_13,skew_d_14,kur_d_14,skew_s_14,kur_s_14
0,./dataset_resized/leak/real/QNL_2019.05.17_1,2019.05.17,11:42:43,leak,1VA_3VA,-0.127460025,-0.562742907,-0.160300034,-0.7378294,-0.021774111,-0.644359397,-0.000600537,-0.680348943,0.06632451,-0.144052808,0.013065377,-0.226150886,3.392250811,49.65974364,-0.03360803,0.831341604,-3.317971863,37.57494565,-6.677395257,44.11264042,-7.360026375,55.55599162,0.083939085,-0.650757139,4.573266898,22.0119738,2.605843844,11.98177061,0.028381715,0.627070903,0.021518024,-1.376005743,0.039154001,-1.29275828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,./dataset_resized/leak/real/QNL_2019.05.17_2,2019.05.17,14:04:00,leak,1VA_3VA,-0.05803128,-0.973003279,0.694650739,2.281196304,-0.09646205,-0.263231012,0.078786487,-0.815923426,-0.021104653,1.558303541,-0.133365148,6.454857527,0.370765181,8.266572958,-0.058805584,1.165432038,0.426976472,17.18565551,1.165601797,7.06509089,-1.419899438,13.4291908,0.136594253,7.596544575,-5.210083686,26.94393347,-5.401199594,30.01776876,3.19441125,9.135869652,0.020828279,-0.150606183,0.154355471,-0.810611823,0.212782935,-1.178183171,0.234290284,-1.071439486,0.116257284,-1.555161756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,./dataset_resized/leak/real/QNL_2019.05.17_3,2019.05.17,14:33:40,leak,1VA_3VA,0.078590947,-0.952727106,-0.875609253,3.483082433,0.012709849,-0.637401203,-0.183565662,0.032867556,0.097924205,0.000900873,1.306902283,12.34784783,3.466588733,32.30315057,-0.282174699,6.172384168,-4.422315878,34.09370843,2.739027481,25.8536563,-7.122348892,51.43935475,-2.414926357,20.17453856,0.371077243,0.498306312,-5.561752559,31.45469212,-2.909064074,15.43828436,-0.26835682,0.813840256,-2.331277664,8.767126429,-1.380877217,3.578099987,-0.065149599,-1.588114328,-0.191016399,-0.874950679,-0.164480203,-1.46288478,0.16320004,-1.45053919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,./dataset_resized/leak/real/QNL_2019.05.17_4,2019.05.17,15:07:00,leak,1VA_3VA,-0.159109186,0.502279543,-0.000371713,-1.247382091,3.584842395,39.02026378,0.007901558,-0.499740353,-8.205221886,98.74518583,-0.031952065,-0.067011333,1.502033549,12.75137952,-3.513221981,37.69211901,3.768238487,28.88348498,4.146360181,39.6908132,-3.503214704,26.92617278,0.75558222,21.95081601,-5.943850174,35.33464714,-5.553173466,30.51987088,0.399626061,4.003214467,0.188387841,-0.367088809,0.193103663,-0.919745275,-0.053540553,-1.161376093,-0.009076409,-1.425940142,0.350701607,-1.193585291,0.377656255,-1.217292552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,./dataset_resized/leak/real/QNL_2019.05.17_5,2019.05.17,15:36:46,leak,1VA_3VA,0.095800351,-0.691466685,0.016175941,-1.285093191,-6.6940038,56.36346231,0.003170833,-0.558108673,-8.274422029,81.92377294,-0.020390224,-0.197511177,0.252987384,1.801407982,-0.245973956,1.405351823,9.23536442,89.74430597,0.074933396,4.767698848,2.962063033,17.77703991,-1.965594964,25.78817583,-1.442173471,10.73002573,0.351240343,14.0797704,-4.106279969,16.01515539,-1.149269341,10.24230796,2.437268361,5.201046275,-3.82007653,14.41927788,-0.057684842,-1.286177796,-0.190529896,-1.574746263,-0.122424957,-1.498278733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,./dataset_resized/leak/real/QNL_2019.06.19_1,2019.06.19,15:15:34,leak,1VA_3VA,-0.01843285,-0.565093145,-0.015666779,-0.225193964,-0.194176279,0.853806101,0.03514408,0.391654758,-0.000491086,0.37799105,-0.055652929,0.315724695,-7.015269618,53.36679504,-0.080047881,1.154832419,-0.065978358,-0.270778238,0.627707769,6.370127533,-3.463814292,13.1300088,0.407356053,9.994465925,0.237506689,-0.385708947,0.097597511,3.858019161,-0.175159916,-0.891261164,-3.370432343,10.36939372,0.0200663,-1.294852728,0.335214856,-0.882571629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
